masked	src
[MASK] suparṇāḥ vivakṣavaḥ anamīvāḥ vivakṣavaḥ tatra me gacchatāt havam śalyaḥ iva kulmalam yathā	yat suparṇāḥ vivakṣavaḥ anamīvāḥ vivakṣavaḥ tatra me gacchatāt havam śalyaḥ iva kulmalam yathā
śārkoṭam arasam viṣam	śārkoṭam arasam viṣam
astṛṇan barhiḥ asmai	astṛṇan barhiḥ asmai
apām napāt abhihrutī gayasya cit	apām napāt abhihrutī gayasya cit
viṣṭāriṇam odanam ye pacanti na enān avartiḥ [MASK] kadācana	viṣṭāriṇam odanam ye pacanti na enān avartiḥ sacate kadācana
avatām dyāvāpṛthivī havam me	avatām dyāvāpṛthivī havam me
te naḥ ratnāni [MASK] tris ā sāptāni sunvate ekam ekam su śastibhiḥ	te naḥ ratnāni dhattana tris ā sāptāni sunvate ekam ekam su śastibhiḥ
tasmāt dhruvāt yoneḥ [MASK] ca carati ca	tasmāt dhruvāt yoneḥ āste ca carati ca
mūrṇāḥ mṛgasya dantāḥ [MASK] u pṛṣṭayaḥ	mūrṇāḥ mṛgasya dantāḥ apiśīrṇāḥ u pṛṣṭayaḥ
rakṣāṃsi [MASK] enam tarhi ālabhante yarhi na jāyate yarhi ciram jāyate	rakṣāṃsi vai enam tarhi ālabhante yarhi na jāyate yarhi ciram jāyate
yat pathyām yajati tasmāt [MASK] puras udeti paścā astam eti	yat pathyām yajati tasmāt asau puras udeti paścā astam eti
tris prathamām tris uttamām anvāha	tris prathamām tris uttamām anvāha
vidyut	vidyut
sa [MASK] sadruḥ bhūtvā antam pṛthivyāḥ agacchat	sa mahimā sadruḥ bhūtvā antam pṛthivyāḥ agacchat
tat enat svāyām eva [MASK] antatas pratiṣṭhāpayanti	tat enat svāyām eva pratiṣṭhāyām antatas pratiṣṭhāpayanti
mā dhṛthāḥ śayane sve	mā dhṛthāḥ śayane sve
saḥ asmai brahmavarcasam prayacchati	saḥ asmai brahmavarcasam prayacchati
[MASK] varcase ā rabhadhvam śuddhāḥ bhavantaḥ śucayaḥ pāvakāḥ	vaiśvānarīm varcase ā rabhadhvam śuddhāḥ bhavantaḥ śucayaḥ pāvakāḥ
tathā eva [MASK] yajamānaḥ virāḍbhyām iṣṭvā svargam lokam jayati	tathā eva etat yajamānaḥ virāḍbhyām iṣṭvā svargam lokam jayati
amuṣya enam ādityasya mātrām gamayati	amuṣya enam ādityasya mātrām gamayati
[MASK] vai svayam hotari prātaranuvākam anuvakṣyati ubhaye deva asurāḥ yajñam upāvasan	prajāpatau vai svayam hotari prātaranuvākam anuvakṣyati ubhaye deva asurāḥ yajñam upāvasan
tasmāt prajā bhūyaḥ haviṣkaraṇam	tasmāt prajā bhūyaḥ haviṣkaraṇam
indra senām mohaya amitrāṇām	indra senām mohaya amitrāṇām
yayā ati viśvā [MASK] tarema su tarmāṇam adhi nāvam ruhema iti	yayā ati viśvā duritā tarema su tarmāṇam adhi nāvam ruhema iti
uttamam nākam adhi rohaya imam	uttamam nākam adhi rohaya imam
tejasā enam pracchinatti	tejasā enam pracchinatti
samidhā agnim [MASK] ā [MASK] sam etu te iti ājya bhāgayoḥ puronuvākye bhavataḥ ātithyavatyau rūpa samṛddhe	samidhā agnim duvasyat ā pyāyasva sam etu te iti ājya bhāgayoḥ puronuvākye bhavataḥ ātithyavatyau rūpa samṛddhe
pīvaḥ rūpāḥ vai paśavaḥ	pīvaḥ rūpāḥ vai paśavaḥ
bhīmāḥ indrasya hetayaḥ [MASK] ṛṣṭīḥ hiraṇyayīḥ	bhīmāḥ indrasya hetayaḥ śatam ṛṣṭīḥ hiraṇyayīḥ
trayastriṃśat vai devāḥ aṣṭau vasavaḥ ekādaśa [MASK] dvādaśā ādityāḥ prajāpatiḥ ca vaṣaṭkāraḥ ca	trayastriṃśat vai devāḥ aṣṭau vasavaḥ ekādaśa rudrāḥ dvādaśā ādityāḥ prajāpatiḥ ca vaṣaṭkāraḥ ca
svasti naḥ pathyāsu dhanvasu [MASK] id hi prapathe śreṣṭhā iti pathyāyāḥ svasteḥ triṣṭubhau	svasti naḥ pathyāsu dhanvasu svastiḥ id hi prapathe śreṣṭhā iti pathyāyāḥ svasteḥ triṣṭubhau
prāṇena anna ādena annam atti [MASK] evam veda	prāṇena anna ādena annam atti yaḥ evam veda
yaḥ anaḍvān vimuktaḥ tat [MASK] sadām prajānām rūpam yaḥ yuktaḥ tat cakriyāṇām	yaḥ anaḍvān vimuktaḥ tat śālā sadām prajānām rūpam yaḥ yuktaḥ tat cakriyāṇām
ye vai anūcānāḥ te kavayaḥ	ye vai anūcānāḥ te kavayaḥ
sa yadā sahasram paśūn gacchet atha etam [MASK] vaiṣṇavam ālabheta	sa yadā sahasram paśūn gacchet atha etam vāmanam vaiṣṇavam ālabheta
tasmāt ālabdhāt medhaḥ udakrāmat	tasmāt ālabdhāt medhaḥ udakrāmat
sa naḥ [MASK] pari vṛṅgdhi takman	sa naḥ saṃvidvān pari vṛṅgdhi takman
sukhaḥ rathaḥ iva [MASK] kṛtyā kṛtyā kṛtam punar	sukhaḥ rathaḥ iva vartatām kṛtyā kṛtyā kṛtam punar
savitṛ prasūtaḥ [MASK] eṣaḥ etat pavate	savitṛ prasūtaḥ hi eṣaḥ etat pavate
tatra te ayanam	tatra te ayanam
vanaspatibhyaḥ pari ābhṛtam sahaḥ	vanaspatibhyaḥ pari ābhṛtam sahaḥ
vīryam prajñānam varuṇa sam śiśādhi [MASK] eva tat āha	vīryam prajñānam varuṇa sam śiśādhi iti eva tat āha
añjmaḥ yūpam anubrūhi iti [MASK] adhvaryuḥ	añjmaḥ yūpam anubrūhi iti āha adhvaryuḥ
dyāvāpṛthivī vai devānām havirdhāne āstām	dyāvāpṛthivī vai devānām havirdhāne āstām
iyam vai u pṛthivī bṛhaspatiḥ	iyam vai u pṛthivī bṛhaspatiḥ
anuṣṭubhi vācam visṛjate	anuṣṭubhi vācam visṛjate
tam yat [MASK] eva ayopayan tat yūpasya yūpa tvam	tam yat yūpena eva ayopayan tat yūpasya yūpa tvam
iṣvāḥ ṛjīyaḥ [MASK] dyāvāpṛthivī tam prati	iṣvāḥ ṛjīyaḥ patatu dyāvāpṛthivī tam prati
sa yat anuvaṣaṭkaroti agneḥ eva [MASK] anantarityai	sa yat anuvaṣaṭkaroti agneḥ eva sviṣṭakṛtaḥ anantarityai
pathyām eva yajati	pathyām eva yajati
ghṛtavantaḥ [MASK] te stokāḥ ścotanti medasaḥ iti	ghṛtavantaḥ pāvaka te stokāḥ ścotanti medasaḥ iti
[MASK] vai itas vṛṣṭim īṭṭe marutaḥ amutas cyāvayanti	agniḥ vai itas vṛṣṭim īṭṭe marutaḥ amutas cyāvayanti
paśavaḥ vai iḍā	paśavaḥ vai iḍā
sa imam naḥ kāmam ā pṛṇa gobhiḥ [MASK] śatakrato	sa imam naḥ kāmam ā pṛṇa gobhiḥ aśvaiḥ śatakrato
ete [MASK] devāḥ prātaryāvāṇaḥ yat agniḥ uṣāḥ aśvinau	ete vāva devāḥ prātaryāvāṇaḥ yat agniḥ uṣāḥ aśvinau
yat [MASK] āha vrātya tarpayantu iti prāṇam eva tena varṣīyāṃsam kurute	yat enam āha vrātya tarpayantu iti prāṇam eva tena varṣīyāṃsam kurute
sā rohiṇī bārhaspatyā	sā rohiṇī bārhaspatyā
jālāṣam ugram bheṣajam	jālāṣam ugram bheṣajam
na ghā id tvam asi [MASK]	na ghā id tvam asi tastuvam
etena vai upakeruḥ rarādhe	etena vai upakeruḥ rarādhe
brahmaṇaḥ rūpam	brahmaṇaḥ rūpam
svarge eva loke catuḥṣaṣṭitamena pratitiṣṭhati	svarge eva loke catuḥṣaṣṭitamena pratitiṣṭhati
sarvam naḥ astu bheṣajam	sarvam naḥ astu bheṣajam
bhūyasībhiḥ naḥ āhutibhiḥ iṣṭam asat kevalena naḥ paśunā iṣṭam [MASK] iti	bhūyasībhiḥ naḥ āhutibhiḥ iṣṭam asat kevalena naḥ paśunā iṣṭam asat iti
mṛtyunā eva enam grāhayati	mṛtyunā eva enam grāhayati
ayam stuvānaḥ āgamat	ayam stuvānaḥ āgamat
ā siñcatu prajāpatiḥ	ā siñcatu prajāpatiḥ
vidvāṁ ṛtūn ṛtu pate yaja [MASK]	vidvāṁ ṛtūn ṛtu pate yaja iha
ava jahi yātudhānān	ava jahi yātudhānān
varuṇa devatyaḥ vai [MASK] tāvat yāvat upanaddhaḥ yāvat pariśritāni prapadyate	varuṇa devatyaḥ vai eṣa tāvat yāvat upanaddhaḥ yāvat pariśritāni prapadyate
kramasva ṛśaḥ [MASK] rohitam an avaglāyatā sadā	kramasva ṛśaḥ iva rohitam an avaglāyatā sadā
iha [MASK] abhi vi tanu ubhe ārtnī iva jyayā	iha eva abhi vi tanu ubhe ārtnī iva jyayā
ārabdha yajñaḥ vai eṣaḥ ārabdha devataḥ yaḥ darśa pūrṇamāsābhyām [MASK]	ārabdha yajñaḥ vai eṣaḥ ārabdha devataḥ yaḥ darśa pūrṇamāsābhyām yajate
yaḥ te āsyat pañca aṅguriḥ vakrāt cit adhi dhanvanaḥ apaskambhasya [MASK] niḥ avocam aham [MASK]	yaḥ te āsyat pañca aṅguriḥ vakrāt cit adhi dhanvanaḥ apaskambhasya śalyāt niḥ avocam aham viṣam
sa paramam lokam ajayat	sa paramam lokam ajayat
astu	astu
cara eva iti vai mā brāhmaṇaḥ avocat iti ha tṛtīyam saṃvatsaram [MASK] cacāra	cara eva iti vai mā brāhmaṇaḥ avocat iti ha tṛtīyam saṃvatsaram araṇye cacāra
atha aindreṇa [MASK] vīryam ātman dhatte	atha aindreṇa indriyam vīryam ātman dhatte
tasmāt ardharcaśaḥ eva anūcyaḥ	tasmāt ardharcaśaḥ eva anūcyaḥ
yat pathyām yajati [MASK] eva tat yajña mukhe saṃbharati	yat pathyām yajati vācam eva tat yajña mukhe saṃbharati
te [MASK] brahmaṇi naḥ asmin vijayethām iti	te abruvan brahmaṇi naḥ asmin vijayethām iti
tat yajamānāya hitam	tat yajamānāya hitam
yat uttamām aditim [MASK] yajñasya prajñātyai svargasya lokasya anukhyātyai	yat uttamām aditim yajati yajñasya prajñātyai svargasya lokasya anukhyātyai
tat punar arvācīm upahvayate	tat punar arvācīm upahvayate
yat a lūnaḥ samṛddhaḥ tena	yat a lūnaḥ samṛddhaḥ tena
ā enam vaśaḥ gacchati	ā enam vaśaḥ gacchati
manasaspatinā [MASK] hutasya aśnāmi iṣe prāṇāya iti	manasaspatinā te hutasya aśnāmi iṣe prāṇāya iti
lohitam pṛṣṭham	lohitam pṛṣṭham
mama yātam anuvartmānaḥ eta	mama yātam anuvartmānaḥ eta
upa apām priyam dhāma gacchati [MASK] devānām jayati paramam lokam yaḥ evam veda [MASK] ca evam vidvān etat aponaptrīyam kurute	upa apām priyam dhāma gacchati upa devānām jayati paramam lokam yaḥ evam veda yaḥ ca evam vidvān etat aponaptrīyam kurute
tat u rogam anīnaśat	tat u rogam anīnaśat
iṣuḥ kāmasya yā [MASK] tayā vidhyāmi tvā hṛdi	iṣuḥ kāmasya yā bhīmā tayā vidhyāmi tvā hṛdi
duhe madhyaṃdinam pari	duhe madhyaṃdinam pari
viśva jit dhana jit [MASK] bṛhat	viśva jit dhana jit ucyate bṛhat
prati ca enāḥ gṛhāṇa jātavedaḥ	prati ca enāḥ gṛhāṇa jātavedaḥ
tat yasya [MASK] [MASK] vrātyaḥ atithiḥ gṛhān āgacchet [MASK] enam abhyudetya brūyāt vrātya kva avātsīḥ vrātya udakam vrātya tarpayantu vrātya yathā te priyam tathā astu vrātya yathā te vaśaḥ tathā astu vrātya yathā te nikāmaḥ tathā astu [MASK]	tat yasya evam vidvān vrātyaḥ atithiḥ gṛhān āgacchet svayam enam abhyudetya brūyāt vrātya kva avātsīḥ vrātya udakam vrātya tarpayantu vrātya yathā te priyam tathā astu vrātya yathā te vaśaḥ tathā astu vrātya yathā te nikāmaḥ tathā astu iti
iḍā upahūtā iti	iḍā upahūtā iti
na vai soma vikrayī anuvidyate	na vai soma vikrayī anuvidyate
ārāt arātim nirṛtim	ārāt arātim nirṛtim
tasya ūvadhya goham khananti	tasya ūvadhya goham khananti
tat tat na ādṛtyam	tat tat na ādṛtyam
agniḥ iva manyo tviṣitaḥ sahasva	agniḥ iva manyo tviṣitaḥ sahasva
śāsaḥ itthā mahāṁ asi amitra sāhaḥ astṛtaḥ na [MASK] hanyate sakhā	śāsaḥ itthā mahāṁ asi amitra sāhaḥ astṛtaḥ na yasya hanyate sakhā
prājāpatyāḥ vai paśavaḥ	prājāpatyāḥ vai paśavaḥ
eṣā te kula pāḥ rājan	eṣā te kula pāḥ rājan
sa ha na [MASK] uktvā dhanuḥ ādāya araṇyam apātasthau	sa ha na iti uktvā dhanuḥ ādāya araṇyam apātasthau
aṣṭa akṣarā vai gāyatrī	aṣṭa akṣarā vai gāyatrī
pratiṣṭhāyām eva tat yajñam antatas [MASK]	pratiṣṭhāyām eva tat yajñam antatas pratiṣṭhāpayati
śvetaḥ bhavati samṛddhyai	śvetaḥ bhavati samṛddhyai
tam agniḥ māyayā atyanayat	tam agniḥ māyayā atyanayat
sa viśaḥ anuvyacalat	sa viśaḥ anuvyacalat
namaḥ te astu vidyute	namaḥ te astu vidyute
abhīvartena haviṣā yena [MASK] abhivāvṛte tena asmān brahmaṇaspate abhi rāṣṭrāya vartaya	abhīvartena haviṣā yena indraḥ abhivāvṛte tena asmān brahmaṇaspate abhi rāṣṭrāya vartaya
auṣadham vai ūvadhyam	auṣadham vai ūvadhyam
uttaraḥ tvam	uttaraḥ tvam
tam evam bhṛtvā samudram abhyavajahāra	tam evam bhṛtvā samudram abhyavajahāra
padbhiḥ sedim avakrāman irām jaṅghābhiḥ utkhidan śrameṇa anaḍvān kīlālam kīnāśaḥ ca [MASK] gacchataḥ	padbhiḥ sedim avakrāman irām jaṅghābhiḥ utkhidan śrameṇa anaḍvān kīlālam kīnāśaḥ ca abhi gacchataḥ
pratiṣṭhityai aditiḥ	pratiṣṭhityai aditiḥ
āgnāvaiṣṇavam puroﾱāśam nirvapanti dīkṣaṇīyam ekādaśa [MASK]	āgnāvaiṣṇavam puroﾱāśam nirvapanti dīkṣaṇīyam ekādaśa kapālam
vyāghra jambhayāmasi	vyāghra jambhayāmasi
śīrṣan eva tat prāṇān dadhāti	śīrṣan eva tat prāṇān dadhāti
tam utkhāya ūrdhvam nyaminvan	tam utkhāya ūrdhvam nyaminvan
na iti [MASK] abruvan katham vayam tvat ṛte syāma iti	na iti devāḥ abruvan katham vayam tvat ṛte syāma iti
ṛddhyai eva āgneyaḥ	ṛddhyai eva āgneyaḥ
sā tam mṛgam iva gṛhṇātu [MASK] kṛtyā kṛtam punar	sā tam mṛgam iva gṛhṇātu kṛtyā kṛtyā kṛtam punar
brahmaṇā eva ene etat yuṅkte	brahmaṇā eva ene etat yuṅkte
tam indraḥ puruṣa rūpeṇa [MASK] uvāca puṣpiṇyau carataḥ jaṅghe bhūṣṇuḥ ātmā [MASK] śere asya sarve pāpmānaḥ śrameṇa prapathe hatāḥ cara eva iti	tam indraḥ puruṣa rūpeṇa paryetya uvāca puṣpiṇyau carataḥ jaṅghe bhūṣṇuḥ ātmā phalagrahiḥ śere asya sarve pāpmānaḥ śrameṇa prapathe hatāḥ cara eva iti
balam ojaḥ naḥ ā dhāḥ	balam ojaḥ naḥ ā dhāḥ
[MASK] udayanīyena abhinirvapet yajñasya saṃtatyai yajñasya a vyavacchedāya	tam udayanīyena abhinirvapet yajñasya saṃtatyai yajñasya a vyavacchedāya
taiḥ asmin indriyāṇi [MASK] āptvā adadhāt	taiḥ asmin indriyāṇi vīryāṇi āptvā adadhāt
brahmavarcasī bhavati yaḥ pṛthivīm [MASK] agnim brahma veda	brahmavarcasī bhavati yaḥ pṛthivīm bṛhaspatim agnim brahma veda
yat karma kriyamāṇam ṛc abhivadati	yat karma kriyamāṇam ṛc abhivadati
[MASK] amum āvatam yābhiḥ amum āvatam iti	yābhiḥ amum āvatam yābhiḥ amum āvatam iti
apa dhāvata amartyāḥ	apa dhāvata amartyāḥ
pinvatam gāḥ	pinvatam gāḥ
tasmai prācyāḥ diśaḥ antardeśāt [MASK] iṣvāsam anuṣṭhātāram akurvan	tasmai prācyāḥ diśaḥ antardeśāt bhavam iṣvāsam anuṣṭhātāram akurvan
sā ha pibdamānā iva udeyāya	sā ha pibdamānā iva udeyāya
ṛtūnām ca vai saḥ ārtavānām ca lokānām ca laukyānām [MASK] māsānām ca ardha māsānām ca ahorātrayoḥ ca priyam dhāma bhavati yaḥ [MASK] veda	ṛtūnām ca vai saḥ ārtavānām ca lokānām ca laukyānām ca māsānām ca ardha māsānām ca ahorātrayoḥ ca priyam dhāma bhavati yaḥ evam veda
tat ukṣṇaḥ ukṣa tvam	tat ukṣṇaḥ ukṣa tvam
[MASK] sahajāḥ vajra sāyaka sahaḥ bibharṣi saha bhūtaḥ uttaram	ābhūtyā sahajāḥ vajra sāyaka sahaḥ bibharṣi saha bhūtaḥ uttaram
[MASK] ebhyaḥ prāharat tena enān ahan	tam ebhyaḥ prāharat tena enān ahan
eka vṛṣaḥ [MASK] sakhā jigīvān śatrūyatām ā khida bhojanāni	eka vṛṣaḥ indra sakhā jigīvān śatrūyatām ā khida bhojanāni
varuṇena eva enān [MASK] viṣṇunā yajñena praṇudate	varuṇena eva enān grāhayitvā viṣṇunā yajñena praṇudate
dhattam ratnāni dāśuṣe	dhattam ratnāni dāśuṣe
indriyeṇa eva asmai viśam upayunakti	indriyeṇa eva asmai viśam upayunakti
rājanyam bhūti kāmam yājayet	rājanyam bhūti kāmam yājayet
mūrdhataḥ vaidehīḥ udāyan	mūrdhataḥ vaidehīḥ udāyan
abhi preta mṛṇata sahadhvam	abhi preta mṛṇata sahadhvam
puruṣasya iva śmaśrūṇi	puruṣasya iva śmaśrūṇi
tat prājanayat	tat prājanayat
saumīḥ vai oṣadhayaḥ	saumīḥ vai oṣadhayaḥ
dyāvāpṛthivīyām anvāha	dyāvāpṛthivīyām anvāha
yat eva [MASK] tat krūram iva ante caranti tat eva asya etena āpyāyayanti	yat eva asya tat krūram iva ante caranti tat eva asya etena āpyāyayanti
niḥ itas nāśaya pṛṣat	niḥ itas nāśaya pṛṣat
vīryam eva asmin tat dadhāti	vīryam eva asmin tat dadhāti
yā upayamanī te śroṇikapāle	yā upayamanī te śroṇikapāle
ghṛtaścutaḥ hi bhavanti	ghṛtaścutaḥ hi bhavanti
anya kṣetre na ramase	anya kṣetre na ramase
viṣṇuḥ vai devānām dvārapaḥ	viṣṇuḥ vai devānām dvārapaḥ
sa naḥ kṣapābhiḥ ahabhiḥ [MASK] jinvatu iti	sa naḥ kṣapābhiḥ ahabhiḥ ca jinvatu iti
yat dvādaśa dīyante [MASK] eṣā pratimā	yat dvādaśa dīyante tasya eṣā pratimā
ayam bādhate attriṇaḥ	ayam bādhate attriṇaḥ
majjā majjñā sam dhīyatām	majjā majjñā sam dhīyatām
tam aśvinau [MASK] uṣasam nu stuhi atha tvā utsrakṣyāmaḥ iti	tam aśvinau ūcatuḥ uṣasam nu stuhi atha tvā utsrakṣyāmaḥ iti
māyayā hi sa tam atyanayat	māyayā hi sa tam atyanayat
tapoḥ pavitram vitatam divaḥ pade	tapoḥ pavitram vitatam divaḥ pade
māṃsam māṃsena rohatu	māṃsam māṃsena rohatu
paryāriṇī bhavati	paryāriṇī bhavati
svāt eva enān yoneḥ niṣkrīṇāti [MASK] medhyāt bhavitoḥ	svāt eva enān yoneḥ niṣkrīṇāti ā medhyāt bhavitoḥ
antarikṣe āsām sthāma [MASK] sadām iva	antarikṣe āsām sthāma śrānta sadām iva
draviṇaḥ dāḥ pipīṣati	draviṇaḥ dāḥ pipīṣati
[MASK] āgneyaḥ devatābhiḥ eva enam samardhayati	yat āgneyaḥ devatābhiḥ eva enam samardhayati
āpaḥ hi ṣṭhā mayaḥ bhuvaḥ	āpaḥ hi ṣṭhā mayaḥ bhuvaḥ
sa prajāpatiḥ aikṣata yadi ekām devatām ādiṣṭām abhi [MASK] itarā me kena devatāḥ [MASK] bhaviṣyanti iti	sa prajāpatiḥ aikṣata yadi ekām devatām ādiṣṭām abhi pratipatsyāmi itarā me kena devatāḥ upāptāḥ bhaviṣyanti iti
devāḥ [MASK] hatvā ebhyaḥ lokebhyaḥ prāṇudanta	devāḥ asurān hatvā ebhyaḥ lokebhyaḥ prāṇudanta
rakṣaḥ saṃsṛjatāt iti āha	rakṣaḥ saṃsṛjatāt iti āha
tasmāt u [MASK] agnim purastāt haranti	tasmāt u asya agnim purastāt haranti
prajāpatiḥ paśūnām prajanayitā	prajāpatiḥ paśūnām prajanayitā
madhumat me nikramaṇam	madhumat me nikramaṇam
yām vai [MASK] vadati yām unmattaḥ	yām vai dṛptaḥ vadati yām unmattaḥ
atha yaḥ tam [MASK] yam sūtvā sūta vaśā bhavati tam aindram ālabheta tejaskāmaḥ	atha yaḥ tam vindet yam sūtvā sūta vaśā bhavati tam aindram ālabheta tejaskāmaḥ
sarvam tat arbude tvam amitrebhyaḥ [MASK] kuru	sarvam tat arbude tvam amitrebhyaḥ dṛśe kuru
nā arūrupaḥ	nā arūrupaḥ
tau etam āśvinam añjim ālabhetām	tau etam āśvinam añjim ālabhetām
tāvatā eva [MASK] saṃtataḥ a vyavacchinnaḥ bhavati	tāvatā eva yajñaḥ saṃtataḥ a vyavacchinnaḥ bhavati
yaḥ asya [MASK] prāṇaḥ vibhūḥ nāma ayam sa pavamānaḥ	yaḥ asya caturthaḥ prāṇaḥ vibhūḥ nāma ayam sa pavamānaḥ
indra ā yāhi me havam	indra ā yāhi me havam
sa yaḥ gharmaḥ tat śiśnam	sa yaḥ gharmaḥ tat śiśnam
yajamānam eva tat [MASK] medhena samardhayati	yajamānam eva tat svena medhena samardhayati
tat naḥ mitraḥ varuṇaḥ māmahantām aditiḥ sindhuḥ [MASK] uta dyauḥ	tat naḥ mitraḥ varuṇaḥ māmahantām aditiḥ sindhuḥ pṛthivī uta dyauḥ
tvāṣṭrāḥ vai paśavaḥ	tvāṣṭrāḥ vai paśavaḥ
tāṁ indra sahase piba	tāṁ indra sahase piba
ubhā te pūrṇā vasunā gabhastī	ubhā te pūrṇā vasunā gabhastī
ayam viṣkandham sahate	ayam viṣkandham sahate
prajāpati āyatanābhiḥ eva ābhiḥ [MASK] yaḥ evam veda	prajāpati āyatanābhiḥ eva ābhiḥ rādhnoti yaḥ evam veda
tat te badhnāmi āyuṣe varcase balāya dīrgha āyu [MASK] śata śāradāya	tat te badhnāmi āyuṣe varcase balāya dīrgha āyu tvāya śata śāradāya
oṣadhībhiḥ annādībhiḥ annam atti [MASK] evam veda	oṣadhībhiḥ annādībhiḥ annam atti yaḥ evam veda
annam eva itarāḥ	annam eva itarāḥ
sindhubhyaḥ kartvam haviḥ	sindhubhyaḥ kartvam haviḥ
ati dhāvata atisarāḥ	ati dhāvata atisarāḥ
taiḥ etat devān yajamānāḥ vihvayante [MASK] yajñam āgacchata mama yajñam iti	taiḥ etat devān yajamānāḥ vihvayante mama yajñam āgacchata mama yajñam iti
sā enayoḥ tatra kﾱptiḥ	sā enayoḥ tatra kﾱptiḥ
tām eva tat ārāt [MASK] yajñāt ca yajamānāt ca	tām eva tat ārāt nudate yajñāt ca yajamānāt ca
etat ha vai [MASK] satyam nihitam yat cakṣuḥ	etat ha vai manuṣyeṣu satyam nihitam yat cakṣuḥ
[MASK] nandanti yaśasā āgatena iti anvāha	sarve nandanti yaśasā āgatena iti anvāha
yaḥ [MASK] vidyāt sa vaśām prati gṛhṇīyāt	yaḥ evam vidyāt sa vaśām prati gṛhṇīyāt
īśānaḥ enam [MASK] sarvebhyaḥ antardeśebhyaḥ anuṣṭhātā anutiṣṭhati	īśānaḥ enam iṣvāsaḥ sarvebhyaḥ antardeśebhyaḥ anuṣṭhātā anutiṣṭhati
[MASK] agnaye mathyamānāya anu vācā āha atha kasmāt sāvitrīm anvāha iti	yat agnaye mathyamānāya anu vācā āha atha kasmāt sāvitrīm anvāha iti
tam eva bhāgadheyena upāsarat	tam eva bhāgadheyena upāsarat
