masked	src
hoǵh [MASK] kẃwẃl munka== ==nal_kẃl nem elhet-@@tenek volna,	hoǵh az_kÿk kẃwẃl munka== ==nal_kẃl nem elhet-@@tenek volna,
kyket vallaz,	kyket vallaz,
ký mýat eerdemleͤnk elethnek zerzewyeeth fogadný, mý wronk ye-@@sus [MASK] the fyadat',	ký mýat eerdemleͤnk elethnek zerzewyeeth fogadný, mý wronk ye-@@sus chrystost' the fyadat',
meꝛt melʼlʼet ſètetecbē mōdottatoc,	meꝛt melʼlʼet ſètetecbē mōdottatoc,
wrnak hazabaan megyewnk.	wrnak hazabaan megyewnk.
⁊ tamadnac fiac ʒ́uleiec [MASK],	⁊ tamadnac fiac ʒ́uleiec ellèn,
mint az igaz ǵonast,	mint az igaz ǵonast,
⁊ bo̗ aʒ vt,	⁊ bo̗ aʒ vt,
hogÿ zeressetek egÿmast.	hogÿ zeressetek egÿmast.
meꝛt eg tu̇ko̗ʒʒo̗llètec èl_arol [MASK].	meꝛt eg tu̇ko̗ʒʒo̗llètec èl_arol èngeᵗ.
Andras, te [MASK] mondod,	Andras, te azt mondod,
kÿ zent fferenc vala ezenne zensegnek es [MASK] fratera,	kÿ zent fferenc vala ezenne zensegnek es malastnak fratera,
Ezth meg_monduan az ÿrgalmassagh el_ffel_meneh [MASK] orzagara,	Ezth meg_monduan az ÿrgalmassagh el_ffel_meneh mennÿeknek orzagara,
de antixpus,	de antixpus,
kyket [MASK] tet uala neky vÿmadsagaban.	kyket ysten tet uala neky vÿmadsagaban.
⁊ ki a· mèʒo̗n,	⁊ ki a· mèʒo̗n,
[MASK] tu̇ eggitèc el_aꝛol èngemèt.	meꝛt tu̇ eggitèc el_aꝛol èngemèt.
mýkenth wala [MASK] ees ma ees mýndenha, ees ee-@@rewkkewl_erewkkee.	mýkenth wala kezdethbeen ees ma ees mýndenha, ees ee-@@rewkkewl_erewkkee.
Es vadtok aranyazot few.	Es vadtok aranyazot few.
Eʒ nē ènǵèdet uala o̗ tanalčocnac [MASK] ⁊ mu̇uèlkedètecnᶜ, Iudeaban, [MASK] varoſbèli,	Eʒ nē ènǵèdet uala o̗ tanalčocnac / ⁊ mu̇uèlkedètecnᶜ, Iudeaban, Aromatiabèli varoſbèli,
Vo̗nèc [MASK] o̗k es eg_eg penʒ́t,	Vo̗nèc ke· o̗k es eg_eg penʒ́t,
[MASK] o̗ taneituańiual Cedronnac aradatʼtʼa èlue,	ki_menè o̗ taneituańiual Cedronnac aradatʼtʼa èlue,
ees zylzs gyermeketh.	ees zylzs gyermeketh.
let-@@thek lewnk výgadook.	let-@@thek lewnk výgadook.
Mert [MASK] vadnak o̗k anÿa_zent_eǵh_hazban,	Mert vgÿ-@@an vadnak o̗k anÿa_zent_eǵh_hazban,
halalnac ſēmi v̇gėt [MASK] lelèm o̗_bènne.	halalnac ſēmi v̇gėt nē lelèm o̗_bènne.
⁊ moſſac== ==uala o̗ [MASK].	⁊ moſſac== ==uala o̗ haloiokat.
kik leǵenec el_vezendo̗c,	kik leǵenec el_vezendo̗c,
tego̗d [MASK] az vr_isten v̇ hatalmas ereiebe,	tego̗d meg_aldot az vr_isten v̇ hatalmas ereiebe,
hoǵ v̇_elo̗tte harom vezzo̗uel eǵ [MASK] neueko̗dec,	hoǵ v̇_elo̗tte harom vezzo̗uel eǵ zo̗lo̗_tu̇ neueko̗dec,
tenèked haʒnal.	tenèked haʒnal.
valamit kèꝛnè o̗to̗llo̗.	valamit kèꝛnè o̗to̗llo̗.
mert micoron az zent apostoloc eǵh embo̗rbo̗l az o̗rdo̗go̗t ki nem izhettec [MASK],	mert micoron az zent apostoloc eǵh embo̗rbo̗l az o̗rdo̗go̗t ki nem izhettec volna,
az keres az [MASK] imadsag,	az keres az zent imadsag,
Es valakit megodoʒandaʒ́ fo̗ldo̗n,	Es valakit megodoʒandaʒ́ fo̗ldo̗n,
es ekkeppen azt acaria,	es ekkeppen azt acaria,
⁊ hog eſm̄ǵ ʒ́u̇lèthèſſec?	⁊ hog eſm̄ǵ ʒ́u̇lèthèſſec?
Aʒeꝛt mondom tu̇nèctec:	Aʒeꝛt mondom tu̇nèctec:
es az binnec ko̗teleuel meg_ko̗to̗zni [MASK]	es az binnec ko̗teleuel meg_ko̗to̗zni,
mas embo̗rnec velagossagabol meg_vakul,	mas embo̗rnec velagossagabol meg_vakul,
⁊ [MASK] tièid kè· eʒnèc,	⁊ a· tièid kè· eʒnèc,
azert mindo̗n tagiaba kinzatic mind_o̗ro̗kke [MASK]	azert mindo̗n tagiaba kinzatic mind_o̗ro̗kke.
mert [MASK] segedelmeuel valamÿnemew haznalatott Ew_kewzewttek tezewnk.	mert ystennec segedelmeuel valamÿnemew haznalatott Ew_kewzewttek tezewnk.
Es èſmeg bèmene ńolćad [MASK] vtan Cafaꝛnaūba,	Es èſmeg bèmene ńolćad nap vtan Cafaꝛnaūba,
⁊ ſēmi olʼ titoc,	⁊ ſēmi olʼ titoc,
luce decimo capitulo,	luce decimo capitulo,
De== ==mÿ vÿmadsagonbam kerÿenk mÿ vronktol, iesus [MASK],	De== ==mÿ vÿmadsagonbam kerÿenk mÿ vronktol, iesus cristustol,
lelteel malazthot wr-@@naal,	lelteel malazthot wr-@@naal,
⁊ ėʒ́ec o̗uèlec.	⁊ ėʒ́ec o̗uèlec.
⁊ [MASK] fenèſſegè megko̗ꝛńekeʒte aʒocat,	⁊ iſtènnᶜ fenèſſegè megko̗ꝛńekeʒte aʒocat,
es ezek azonkeppen tÿed,	es ezek azonkeppen tÿed,
Phares ke· ʒu̇le Eʒromot,	Phares ke· ʒu̇le Eʒromot,
⁊ [MASK] lathatʼtʼa vala a· go̗lèkeʒètto̗l,	⁊ nē lathatʼtʼa vala a· go̗lèkeʒètto̗l,
es az naǵ [MASK] es az zamtalan soc predat mondatic,	es az naǵ nereso̗go̗t es az zamtalan soc predat mondatic,
Megèſmère aʒeꝛt aʒ atʼa,	Megèſmère aʒeꝛt aʒ atʼa,
dè [MASK] tu̇ fetecnᶜ mēdꝫ fu̇ꝛti mcgʒ́amlaltattac.	dè es tu̇ fetecnᶜ mēdꝫ fu̇ꝛti mcgʒ́amlaltattac.
Azert tertenek,	Azert tertenek,
Ffiam ne zeǵo̗nlʼed az [MASK] te lelko̗dert tudniamiert az igaz zent ǵonasba.	Ffiam ne zeǵo̗nlʼed az igaz_mondast te lelko̗dert tudniamiert az igaz zent ǵonasba.
d'maga valobiʒon,	d'maga valobiʒon,
Azert nem čoda,	Azert nem čoda,
[MASK] ew czudalatus p[re]dicacioyatol ÿllettetett.	Es ew czudalatus p[re]dicacioyatol ÿllettetett.
ahoz azt mongac,	ahoz azt mongac,
[MASK] ki a· templomꝛa èſkeʒec,	Es ki a· templomꝛa èſkeʒec,
FOgadý ýgeeth zyz ma-@@ria,	FOgadý ýgeeth zyz ma-@@ria,
es viǵaz' ket_fele,	es viǵaz' ket_fele,
Ig vilagoſehon tu̇ vilagtoc èmbeꝛec [MASK],	Ig vilagoſehon tu̇ vilagtoc èmbeꝛec èlo̗t,
⁊ hoʒanac [MASK] eg vakot,	⁊ hoʒanac o̗_neki eg vakot,
Es mynt kel felnÿ embernek pocol [MASK] merewlestew,	Es mynt kel felnÿ embernek pocol kynyaba merewlestew,
ha az frater [MASK] reg eret zewlewtt ennek,	ha az frater holual reg eret zewlewtt ennek,
el_menne ew kennýanak [MASK] | ew_ro-@@la.	el_menne ew kennýanak pohara | ew_ro-@@la.
It ne== ==legÿen lakasonk,	It ne== ==legÿen lakasonk,
o̗tuē èʒtèndo̗t meg nē [MASK],	o̗tuē èʒtèndo̗t meg nē vallaʒ́,
laſſuc,	laſſuc,
Azert vr_ysten akara megÿelentenÿ ez felewl mondot polgaroknac [MASK] fferencznek zentseget,	Azert vr_ysten akara megÿelentenÿ ez felewl mondot polgaroknac zent fferencznek zentseget,
Sonha nē oluaſtatoc_ ē,	Sonha nē oluaſtatoc_ ē,
auaǵ alcalmasoknac es [MASK] kerese.	auaǵ alcalmasoknac es illendo̗knec kerese.
meń,	meń,
es monda.	es monda.
Es legottan kènʒèreite iᶜ o̗ taneituańit [MASK] haiočkaba felmènnièc,	Es legottan kènʒèreite iᶜ o̗ taneituańit a haiočkaba felmènnièc,
Scenteltèſſec te== ==nèuèd,	Scenteltèſſec te== ==nèuèd,
Es zent attÿa megtanoÿta [MASK],	Es zent attÿa megtanoÿta ewtet,
ki tanoſaǵot val èn_rollam,	ki tanoſaǵot val èn_rollam,
⁊ aʒ èmlo̗c,	⁊ aʒ èmlo̗c,
⁊ megèſmèꝛem èn iuhimat,	⁊ megèſmèꝛem èn iuhimat,
mert ymmar [MASK] zeruel az_keppen felelek,	mert ymmar ez zeruel az_keppen felelek,
io̗nèc ke· napoc,	io̗nèc ke· napoc,
[MASK] malazt'@@nak annýa, yrgalmassaagnak annýa, the mynket ellenseg-@@thewl megh_oltalmaz,	María malazt'@@nak annýa, yrgalmassaagnak annýa, the mynket ellenseg-@@thewl megh_oltalmaz,
Az teh ko̗ńuedben,	Az teh ko̗ńuedben,
[MASK] the kegýes kereesydwel ees erdemýdwel, Istennek zenthse-@@ges zýleýe zýz maría.	kerewnk the kegýes kereesydwel ees erdemýdwel, Istennek zenthse-@@ges zýleýe zýz maría.
⁊ m̄g_ńittatic tu̇nèctec.	⁊ m̄g_ńittatic tu̇nèctec.
Es legottan [MASK] ko̗ʒʒo̗l eg èl_futuan / von eg ʒ́ouaꝛuāt,	Es legottan aʒoc ko̗ʒʒo̗l eg èl_futuan / von eg ʒ́ouaꝛuāt,
Hala adasseek ystennek.	Hala adasseek ystennek.
[MASK] Azon Jacoba alla ott addeg,	De Azon Jacoba alla ott addeg,
⁊ ki legen atʼa,	⁊ ki legen atʼa,
ees thýsta zýwe.	ees thýsta zýwe.
kýk men-@@nyek feleth wadnak.	kýk men-@@nyek feleth wadnak.
kibo̗l [MASK] vala a· hèt o̗ꝛdo̗go̗kèt.	kibo̗l ki_vetette vala a· hèt o̗ꝛdo̗go̗kèt.
igo̗n meg_ǵalaztassanac mind_azoc,	igo̗n meg_ǵalaztassanac mind_azoc,
[MASK] [MASK] atkozot gonoz nemzet kepmutaloknac do̗ge sidoknac marasa phariseosoknac keǵo̗tlensege binnec o̗regeyto̗e dičo̗segnec kissebeyto̗e.	Ez elʼeten atkozot gonoz nemzet kepmutaloknac do̗ge sidoknac marasa phariseosoknac keǵo̗tlensege binnec o̗regeyto̗e dičo̗segnec kissebeyto̗e.
Ees [MASK] el the haragodath mý_roloonk.	Ees fordy-@@ch el the haragodath mý_roloonk.
Ianus baptiſtanac feiėt.	Ianus baptiſtanac feiėt.
es meg_foztatic mindo̗n iozactul,	es meg_foztatic mindo̗n iozactul,
meꝛt ſokac io̗nᶜ napkèlètto̗l ⁊ [MASK],	meꝛt ſokac io̗nᶜ napkèlètto̗l ⁊ napńugattol,
[MASK] ýth napon-@@-keent | mwkalkodom.	kýwel ýth napon-@@-keent | mwkalkodom.
vaÿh nem leztek,	vaÿh nem leztek,
es az [MASK] lelketh megh_elegÿtten-@@ded,	es az keserues lelketh megh_elegÿtten-@@ded,
Ime [MASK] zolgaalo_leýanýa, legýen nekem the ýgeed== ==zerenth.	Ime wrnak zolgaalo_leýanýa, legýen nekem the ýgeed== ==zerenth.
harmad	harmad
ees theremthethnek,	ees theremthethnek,
ha nem zolhatot te_neked,	ha nem zolhatot te_neked,
Amē	Amē
Matÿas sorson sÿdosagoth veue,	Matÿas sorson sÿdosagoth veue,
Mōda o̗nèkic iᶜ:	Mōda o̗nèkic iᶜ:
⁊ eſmeǵ kèuèſenneiǵlèn,	⁊ eſmeǵ kèuèſenneiǵlèn,
hog tanoſaǵot valʼlʼak iǵaſſaǵrol.	hog tanoſaǵot valʼlʼak iǵaſſaǵrol.
elo̗zo̗r,	elo̗zo̗r,
Ki èʒ́i èn testemet,	Ki èʒ́i èn testemet,
kic o̗ iog== [MASK] - lėʒnèc.	kic o̗ iog== ==felo̗llo̗ - lėʒnèc.
de [MASK] napocban a· to̗ꝛo̗dèlmec utan a· nap megſèteto̗l,	de a· napocban a· to̗ꝛo̗dèlmec utan a· nap megſèteto̗l,
kit taꝛtottam katrinćaba takaꝛuā.	kit taꝛtottam katrinćaba takaꝛuā.
⁊ a· fenèſſeg ſètėtecbèn [MASK],	⁊ a· fenèſſeg ſètėtecbèn fėnlic,
Vepuē [MASK] a· maſodhoʒ / mōda aʒonkeppèn,	Vepuē ke· a· maſodhoʒ / mōda aʒonkeppèn,
ez ÿllÿenek vÿsel(e)ÿk [MASK] lelek zerent.	ez ÿllÿenek vÿsel(e)ÿk elmeÿek-@@ben lelek zerent.
De zent ferencz ew sebÿnek helyt [MASK] czak frater leonak yllettnÿ,	De zent ferencz ew sebÿnek helyt hagy czak frater leonak yllettnÿ,
ot lėʒ́èn èn ʒ́olǵam.	ot lėʒ́èn èn ʒ́olǵam.
[MASK] aʒocnac hatalmat feꝛteʒètes ʒèllèteken,	ada aʒocnac hatalmat feꝛteʒètes ʒèllèteken,
Es veuē o̗tet a· go̗lèkeʒètto̗l - maganac, èꝛeʒte o̗ vẏat [MASK] fu̇lèibè,	Es veuē o̗tet a· go̗lèkeʒètto̗l - maganac, èꝛeʒte o̗ vẏat o̗ fu̇lèibè,
⁊ gimo̗lčo̗ʒnᶜ bekefėgbèn.	⁊ gimo̗lčo̗ʒnᶜ bekefėgbèn.
ydwezeh mýndeneketh,	ydwezeh mýndeneketh,
nem [MASK] uala ewket ketten_ketten,	nem boczathattya uala ewket ketten_ketten,
minèm kegot ńoit nèki.	minèm kegot ńoit nèki.
meꝛt èlko̗ʒèleit o̗ puʒ́tolatʼtʼa.	meꝛt èlko̗ʒèleit o̗ puʒ́tolatʼtʼa.
istennel valo edo̗sko̗dest ad,	istennel valo edo̗sko̗dest ad,
[MASK] a· mèʒ́o̗ꝛo̗l megfoꝛdoluā mōgon legottan o̗nèki:	Kinèc a· mèʒ́o̗ꝛo̗l megfoꝛdoluā mōgon legottan o̗nèki:
hoǵ [MASK] tego̗det en hazamba viǵelec,	hoǵ en tego̗det en hazamba viǵelec,
fo̗nec meg_haboroytoia,	fo̗nec meg_haboroytoia,
⁊ aʒ ėlèt vala [MASK] èmbėrecnᶜ fenèſſeǵe,	⁊ aʒ ėlèt vala - èmbėrecnᶜ fenèſſeǵe,
Dýcherýeͤthewk ew neweth,	Dýcherýeͤthewk ew neweth,
minèm noit nèki ſcoꝛpiot?	minèm noit nèki ſcoꝛpiot?
⁊ a· megnemola.	⁊ a· megnemola.
⁊ hoʒ́ia,	⁊ hoʒ́ia,
hog mēdèn hiu igėꝛo̗l,	hog mēdèn hiu igėꝛo̗l,
⁊ fel_mene a· hegrè,	⁊ fel_mene a· hegrè,
erekseegthewl te wagy.	erekseegthewl te wagy.
[MASK] ke· mikoꝛ hallotta== ==uolna a· ko̗tèlecbèn xᶜnac mu̇uèlkedètit,	Ianꝰ ke· mikoꝛ hallotta== ==uolna a· ko̗tèlecbèn xᶜnac mu̇uèlkedètit,
Kon.	Kon.
holoth vǵ mond.	holoth vǵ mond.
Laʒaꝛ ke· vala ėg aʒ [MASK] egèmbe ėuo̗c ko̗ʒʒo̗l.	Laʒaꝛ ke· vala ėg aʒ o̗_uèle egèmbe ėuo̗c ko̗ʒʒo̗l.
⁊ mego̗lic o̗tet,	⁊ mego̗lic o̗tet,
Hymnus.	Hymnus.
hog vagoc?	hog vagoc?
kic io̗ttènc vala mariahoʒ ⁊ [MASK],	kic io̗ttènc vala mariahoʒ ⁊ maꝛtahoʒ,
Megaluan ke iᶜ [MASK] o̗tèt o̗_hoʒia vèʒèttètni.	Megaluan ke iᶜ paꝛančola o̗tèt o̗_hoʒia vèʒèttètni.
⁊ čudalkodnac== ==uala a· [MASK] mōduan:	⁊ čudalkodnac== ==uala a· ſidoc mōduan:
dè felko̗lt.	dè felko̗lt.
mert neki ǵermo̗ke nem len [MASK]	mert neki ǵermo̗ke nem len,
hogÿ ezenne sokassag [MASK] valamÿnemew marhat,	hogÿ ezenne sokassag vallana valamÿnemew marhat,
en essedesemuel vagyon [MASK] meg_adando.	en essedesemuel vagyon neked meg_adando.
meꝛt a· veꝛnᶜ aꝛꝛa.	meꝛt a· veꝛnᶜ aꝛꝛa.
Ha meg_bočatandotoc ti [MASK] fiainac telʼes ziueto̗gbo̗l,	Ha meg_bočatandotoc ti atʼatoc fiainac telʼes ziueto̗gbo̗l,
haōʒe tagać== ==m̄g èngemet.	haōʒe tagać== ==m̄g èngemet.
mÿkoron meglen el uala,	mÿkoron meglen el uala,
[MASK] meg lelket v̇no̗n tulaydon acarattʼat es,	de meg lelket v̇no̗n tulaydon acarattʼat es,
ki mondatic iᶜnac,	ki mondatic iᶜnac,
Aʒ ido̗bèn fèlèluē [MASK] monda:	Aʒ ido̗bèn fèlèluē iᶜ monda:
kit v̇ zeret,	kit v̇ zeret,
ha akaꝛia,	ha akaꝛia,
⁊ atta o̗ [MASK] mēden mu̇uèlkedètnèc tèhetſegèt,	⁊ atta o̗ ʒ́olgainac mēden mu̇uèlkedètnèc tèhetſegèt,
Mert te te== ==tarsydual,	Mert te te== ==tarsydual,
kyt hallott uala telyessnek lenÿ [MASK].	kyt hallott uala telyessnek lenÿ yozagokual.
meꝛt ig gondolnanac ō̗_bènnèc,	meꝛt ig gondolnanac ō̗_bènnèc,
meꝛt mēd_èʒekèt kèꝛèſic [MASK] uilagnac poǵani.	meꝛt mēd_èʒekèt kèꝛèſic è uilagnac poǵani.
Harmad testi martirumsag vaǵon,	Harmad testi martirumsag vaǵon,
Mongatoc a· hiuataloſocnac:	Mongatoc a· hiuataloſocnac:
Mýnden napon megh_aldonk thegedeth,	Mýnden napon megh_aldonk thegedeth,
⁊ [MASK] o̗tėt a· hegnᶜ tètèiglē,	⁊ viuec o̗tėt a· hegnᶜ tètèiglē,
kèrèſnᶜ tegedèt.	kèrèſnᶜ tegedèt.
⁊ megnemolʼ!	⁊ megnemolʼ!
megbočattatic nèki.	megbočattatic nèki.
hog ėgètec,	hog ėgètec,
Xp̄eon.	Xp̄eon.
Ki meǵalla,	Ki meǵalla,
de ammit en velem hoztam [MASK]	de ammit en velem hoztam,
azt masnac meg_monǵa,	azt masnac meg_monǵa,
⁊ megfeʒ́eitec o̗tet.	⁊ megfeʒ́eitec o̗tet.
⁊ ug lo̗t,	⁊ ug lo̗t,
az te [MASK] es az o̗uet,	az te lelko̗det es az o̗uet,
ero̗telent iozagba meg_ero̗seyt,	ero̗telent iozagba meg_ero̗seyt,
holot meglen meglen== ==es meg_yelenÿk [MASK] zewrnew romlasa,	holot meglen meglen== ==es meg_yelenÿk kewueknek zewrnew romlasa,
[MASK] mÿ dolgom vagÿon frater ferenczuel?	maga mÿ dolgom vagÿon frater ferenczuel?
mẻt atʼa èn_uèlem vagon.	mẻt atʼa èn_uèlem vagon.
Mykeppen kerestet czudalatost teryezte ky kenyereknek [MASK]	Mykeppen kerestet czudalatost teryezte ky kenyereknek.
⁊ legètec èn taneituańim.	⁊ legètec èn taneituańim.
Ki nīč mu̇_ellenō̗c,	Ki nīč mu̇_ellenō̗c,
Iaẏ tu̇nèctec to̗ꝛueń_tudoc,	Iaẏ tu̇nèctec to̗ꝛueń_tudoc,
mėꝛt ma ʒuletet mu̇neko̗nc [MASK] dauidnac vaꝛoſaban,	mėꝛt ma ʒuletet mu̇neko̗nc v̇duoʒeito̗ dauidnac vaꝛoſaban,
kÿ vagyon [MASK] nemesbek== ==kewzewl,	kÿ vagyon azÿsbely nemesbek== ==kewzewl,
melʼ mondatot vꝛtol ꝓpheta== ==miat [MASK],	melʼ mondatot vꝛtol ꝓpheta== ==miat monduan,
kimèttètic,	kimèttètic,
leepyel ký,	leepyel ký,
ees syonnak leaný ewrwendye-@@nek ew [MASK].	ees syonnak leaný ewrwendye-@@nek ew kyraͣlyokban.
Ees sethettsegek ewtteth [MASK] nem fogak.	Ees sethettsegek ewtteth megh nem fogak.
es az_kit ragalmaz,	es az_kit ragalmaz,
ees een zaam hýrdethý [MASK] dýcherethedeth.	ees een zaam hýrdethý the dýcherethedeth.
⁊ taneitana.	⁊ taneitana.
Ees dý-@@cheryewk the [MASK] erewkkee · ees erewkkewl_erewkkee.	Ees dý-@@cheryewk the newedeth erewkkee · ees erewkkewl_erewkkee.
hoǵ Joseph [MASK] es lata almaba,	hoǵ Joseph azt es lata almaba,
hol lakoʒnec,	hol lakoʒnec,
Imar Capitulum	Imar Capitulum
èʒ a· magʒat,	èʒ a· magʒat,
Magaꝛaʒd meg mu̇nèko̗ne a· ʒ́antas konkolʼanac peldabèʒ́edet [MASK]	Magaꝛaʒd meg mu̇nèko̗ne a· ʒ́antas konkolʼanac peldabèʒ́edet.
hogÿ meltoltattnak [MASK] aztalra tewt kenereket meg_aldanÿa.	hogÿ meltoltattnak az aztalra tewt kenereket meg_aldanÿa.
Ha wr waͣrasth megh nem ewrýzend [MASK]	Ha wr waͣrasth megh nem ewrýzend,
es az to̗mlo̗czbe vettete,	es az to̗mlo̗czbe vettete,
melʼlʼet to̗t vr,	melʼlʼet to̗t vr,
⁊ v̇ldo̗ʒto̗c vaꝛoſocꝛol vaꝛoſocꝛa,	⁊ v̇ldo̗ʒto̗c vaꝛoſocꝛol vaꝛoſocꝛa,
hala-@@lonknak ydeýen be_fogagy.	hala-@@lonknak ydeýen be_fogagy.
[MASK] lata iſtènnèc lelket mikent galambat ⁊ io̗ni o̗ꝛeia.	⁊ lata iſtènnèc lelket mikent galambat ⁊ io̗ni o̗ꝛeia.
es meg_egete az o̗tueno̗s [MASK] mind v̇_hoz'a tartozoual o̗zue,	es meg_egete az o̗tueno̗s vitezt mind v̇_hoz'a tartozoual o̗zue,
Monda:	Monda:
Azert az p[re]dicac[i]o meg_leuen Monda zent ferencznek [MASK]	Azert az p[re]dicac[i]o meg_leuen Monda zent ferencznek:
Az zewrnÿew farcas mendenestewl== ==foguan zaÿa felnÿttuan zent ferencz ellen futt [MASK],	Az zewrnÿew farcas mendenestewl== ==foguan zaÿa felnÿttuan zent ferencz ellen futt uala,
⁊ tahat lattʼac èmbeꝛnᶜ fiat io̗ni ko̗dbè̄ nag hatalmal ⁊ nagſaǵgal [MASK]	⁊ tahat lattʼac èmbeꝛnᶜ fiat io̗ni ko̗dbè̄ nag hatalmal ⁊ nagſaǵgal.
meń bè te [MASK] o̗ꝛo̗mebè.	meń bè te vꝛadnac o̗ꝛo̗mebè.
Fo̗ldnᶜ kiralʼi kito̗l [MASK] adot?	Fo̗ldnᶜ kiralʼi kito̗l veʒnᶜ adot?
hog ėlètet valʼlatoc.	hog ėlètet valʼlatoc.
⁊ ſem hu̇to̗to̗c inčèn.	⁊ ſem hu̇to̗to̗c inčèn.
meꝛt bėkeſeǵèt io̗ttèm èꝛèʒ́tènem ſo̗ldꝛè [MASK]	meꝛt bėkeſeǵèt io̗ttèm èꝛèʒ́tènem ſo̗ldꝛè?
Amē.	Amē.
mẻt èʒ [MASK] vėꝛē vẏ to̗ꝛuēnèc,	mẻt èʒ èn vėꝛē vẏ to̗ꝛuēnèc,
foǵadac o̗tèt a· galileabèlièc,	foǵadac o̗tèt a· galileabèlièc,
Ezo̗nkeppen az zent [MASK] [MASK] az zent zeretet mindo̗n eǵeb isteni iozagognac ko̗zo̗tte felʼeb_ualoc zentsego̗sbec,	Ezo̗nkeppen az zent alazatossag es az zent zeretet mindo̗n eǵeb isteni iozagognac ko̗zo̗tte felʼeb_ualoc zentsego̗sbec,
Eʒ Ianꝰ ke· [MASK] ==uala ruhat tèuecnèc ʒo̗rėbo̗l [MASK] ⁊ ko̗dmen ruhat o̗ foꝛčoka ko̗ꝛńo̗l,	Eʒ Ianꝰ ke· val== ==uala ruhat tèuecnèc ʒo̗rėbo̗l, ⁊ ko̗dmen ruhat o̗ foꝛčoka ko̗ꝛńo̗l,
X.	X.
⁊ a· tu̇ʒbè èꝛèʒtètic,	⁊ a· tu̇ʒbè èꝛèʒtètic,
akarom,	akarom,
monda o̗nèkic:	monda o̗nèkic:
[MASK] valaki zu̇ue zerent ko̗ńo̗ru̇l az meg_ńomorultacon.	ha valaki zu̇ue zerent ko̗ńo̗ru̇l az meg_ńomorultacon.
es el neh fordÿhad orćadath eǵh [MASK] nÿomorlth elo̗le== ==es,	es el neh fordÿhad orćadath eǵh zegen nÿomorlth elo̗le== ==es,
to̗bbèt èꝛèʒtet.	to̗bbèt èꝛèʒtet.
kiuel istent zerethesse,	kiuel istent zerethesse,
ug ko̗uètlec tegedèt.	ug ko̗uètlec tegedèt.
Maskeppen lezo̗n,	Maskeppen lezo̗n,
ki volna.	ki volna.
mert ha te [MASK] haragot tartandaz,	mert ha te atʼatfiahoz haragot tartandaz,
mýnek_elette | hanýat [MASK] esýem poklokba.	mýnek_elette | hanýat | esýem poklokba.
meg_oldozuan lezo̗n meńorzagba es,	meg_oldozuan lezo̗n meńorzagba es,
[MASK] mÿgh ko̗zelb megÿen ember,	kÿhez mÿgh ko̗zelb megÿen ember,
[MASK] az ragalmazo ezt monǵa.	micoron az ragalmazo ezt monǵa.
es ez mendu̇ len,	es ez mendu̇ len,
oracio	oracio
Imadsaagh	Imadsaagh
az_mel napon en_ertem zenuettek,	az_mel napon en_ertem zenuettek,
ki [MASK] te vtadat te_èlo̗ttèd.	ki megkeʒeiti te vtadat te_èlo̗ttèd.
meꝛt o̗ tugga== ==uala,	meꝛt o̗ tugga== ==uala,
èꝛèʒièd ala te== [MASK] innèten,	èꝛèʒièd ala te== ==maǵadat innèten,
⁊ megʒ́oꝛeitʼac== ==uala o̗tet.	⁊ megʒ́oꝛeitʼac== ==uala o̗tet.
es ekkeppen tizo̗no̗th eztendeg halada v̇ halala [MASK] zent imadsagnac miatta.	es ekkeppen tizo̗no̗th eztendeg halada v̇ halala az zent imadsagnac miatta.
K.	K.
Ennec ieǵet,	Ennec ieǵet,
Nem alaitō.	Nem alaitō.
Le-@@gýen bekeseegh the [MASK], ees bewseegh the tor@@nýaýdba.	Le-@@gýen bekeseegh the erewd-@@be, ees bewseegh the tor@@nýaýdba.
engem segeythený sy-@@es.	engem segeythený sy-@@es.
Dyche-@@seegh anthýanak ees fywnak, ees [MASK].	Dyche-@@seegh anthýanak ees fywnak, ees zenth_leeleknek.
Mit alaitotoc,	Mit alaitotoc,
mikėppèn te fido valuad,	mikėppèn te fido valuad,
èʒ iǵekèt bèʒėlle / iᶜ a· [MASK] taneituan a· templombā,	èʒ iǵekèt bèʒėlle / iᶜ a· gaʒofilanciumon taneituan a· templombā,
hogÿ tudna,	hogÿ tudna,
Isten een seged-@@seegemre ýgýekezýel,	Isten een seged-@@seegemre ýgýekezýel,
Meńńètec ke·,	Meńńètec ke·,
meꝛt nīč valakinèc [MASK] ėlètè a· bo̗ſegbèn / èʒec ko̗ʒʒo̗l,	meꝛt nīč valakinèc o̗ ėlètè a· bo̗ſegbèn / èʒec ko̗ʒʒo̗l,
Remensee-@@get | tartok wala een e-@@erewymben [MASK] ees magam-@@nak nagýokat.	Remensee-@@get | tartok wala een e-@@erewymben, ees magam-@@nak nagýokat.
ha kinèc vagō [MASK] fulo̗,	ha kinèc vagō hallo fulo̗,
[MASK] o̗k a· hėgro̗l le_ʒ́allattocban / paꝛāčola o̗nèkic,	Es o̗k a· hėgro̗l le_ʒ́allattocban / paꝛāčola o̗nèkic,
Azert [MASK] diznocon ertetnec mind az torcosoc es rezo̗go̗so̗k,	Azert ez diznocon ertetnec mind az torcosoc es rezo̗go̗so̗k,
a· polʼuacat ke· egèti megalhatatlan [MASK].	a· polʼuacat ke· egèti megalhatatlan tu̇ʒbè.
