masked	src
micoꝛ meg[_]ėgèʒ́te== ==uolna iᶜ[_]mēd è bèʒ́edekèt,	micoꝛ meguėgèʒ́te== ==uolna iᶜ mēd è bèʒ́edekèt,
mutaſſad magadat [_]· papocnac,	mutaſſad magadat a· papocnac,
èlme[_]e īnèten.	èlmene īnèten.
hogÿ menn[_] az hewshewz,	hogÿ menne az hewshewz,
kyre mÿk[_]ron ment uolna az[_]caputarto,	kyre mÿkoron ment uolna az caputarto,
Mert vǵ== ==mond zent [_]hamas doctor atÿan[_]:	Mert vǵ== ==mond zent thamas doctor atÿank:
s== ==ÿgÿal[_]	s== ==ÿgÿal,
[_]eꝛt èn èheʒtè̄,	meꝛt èn èheʒtè̄,
E@@w papýth ydwe[_]seͤgwel ewlt[_]ztettem,	E@@w papýth ydwesseͤgwel ewlteztettem,
èl_uėtètic [_]̗to̗llo̗.	èl_uėtètic o̗to̗llo̗.
S== ==kÿ fordoytott em[_]ert pene[_]enczere,	S== ==kÿ fordoytott embert penetenczere,
Merth[_]ýo-@@-ob[_]th[_] ýrgalmassaͣgod eͤlethek fewlewth,	Merth ýo-@@-ob the ýrgalmassaͣgod eͤlethek fewlewth,
hog[_] tharch megh engemeth bý-@@ne[_]bewl, g[_]noz thewrthe-@@nethekbewl, menden em-@@berý zemeerewmthewl, [_]ett[_]enethews haragh-@@thoo[_], ferthezethes gon-@@dolathokthool, mýn[_]en halaalos bý[_][_]hewl, hýr-@@thel[_]n | ees elewl meg' nem laathoth ha[_]aalthool, le-@@leknek | ees thestnek | ee[_] thý[_]thessegee[_]nek, een yo-@@-za[_]gýmnak mýnde[_] weze-@@delmeethew[_],	hogý tharch megh engemeth bý-@@nekbewl, gonoz thewrthe-@@nethekbewl, menden em-@@berý zemeerewmthewl, retthenethews haragh-@@thool, ferthezethes gon-@@dolathokthool, mýnden halaalos býnthewl, hýr-@@thelen | ees elewl meg' nem laathoth halaalthool, le-@@leknek | ees thestnek | ees thýzthessegeemnek, een yo-@@-zaagýmnak mýnden weze-@@delmeethewl,
ha== ==nem[_]the_hozýaad,[_]een eedesseeges azzonýomhoz, zýz[_]maríahoz, mý wronk yesusnak chrýstusnak z[_][_]@@leýehez, mý emberseegew-@@[_]knek hasonlathosaahoz, ees egýenlewýehez, ees m[_][_]_vígaztaloyah[_][_].	ha== ==nem the_hozýaad, een eedesseeges azzonýomhoz, zýz maríahoz, mý wronk yesusnak chrýstusnak zý-@@leýehez, mý emberseegew-@@nknek hasonlathosaahoz, ees egýenlewýehez, ees meg_vígaztaloyahoz.
[_]og laſſuc,	hog laſſuc,
Ne aca[_]iatoc[_]megtiltanatoc o̗tet,	Ne acaꝛiatoc megtiltanatoc o̗tet,
Kýk allothok wrnak h[_]za[_]an, mý ý[_]te-@@newnk hazanak eleýben.	Kýk allothok wrnak hazaban, mý ýste-@@newnk hazanak eleýben.
merth [_]ol_leheth wethkeztenk,	merth ýol_leheth wethkeztenk,
Ha ki[_]èc hallo fu̇lei vadnac,	Ha kinèc hallo fu̇lei vadnac,
⁊ èn [_]rèʒt[_]ttèm o̗kèt è uilaǵba.	⁊ èn èrèʒtettèm o̗kèt è uilaǵba.
ees fo[_]nak wýzek.	ees folnak wýzek.
BOdog attya ygen [_]ankodyk[_]uala,	BOdog attya ygen bankodyk uala,
⁊ kelʼ[_]ecnᶜ ⁊ ročkacna[_] kèꝛèʒtſegeket,[_]èꝛć_nèmo̗uèke ⁊ electromoke.	⁊ kelʼhecnᶜ ⁊ ročkacnac kèꝛèʒtſegeket, èꝛć_nèmo̗uèke ⁊ electromoke.
Kèꝛèſſetec aʒeꝛt èlo̗ʒèr iſ[_]ènnᶜ [_]ꝛʒ́agat ⁊ o̗ igaſſ[_]gat,	Kèꝛèſſetec aʒeꝛt èlo̗ʒèr iſtènnᶜ oꝛʒ́agat ⁊ o̗ igaſſagat,
Amen	Amen
⁊ mēd è nemʒèt èl ne vèʒ́i[_]n.	⁊ mēd è nemʒèt èl ne vèʒ́ien.
mÿkent [_]egula mongÿa,	mÿkent regula mongÿa,
⁊ io̗uen[_] Caphaꝛnaumba k[_]ꝛèſuē iᶜt.	⁊ io̗uenᶜ Caphaꝛnaumba keꝛèſuē iᶜt.
meꝛ[_] [_]o̗t Ianꝰ nem euen, ſem iuan,	meꝛt io̗t Ianꝰ nem euen, ſem iuan,
az[_]imadsag ellensego[_]t meg_ǵo̗z,	az imadsag ellensego̗t meg_ǵo̗z,
mas	mas
es immar[_]h[_]ǵ ńugodnec ez pocclos az haz[_]ssagnac aǵan,	es immar hoǵ ńugodnec ez pocclos az hazassagnac aǵan,
valanac negʒ́èr èʒer èm[_]eꝛec /[_]apro[_]oc== ==nalku[_]l ⁊ nèmbeꝛiek== ==nèlku̇l.	valanac negʒ́èr èʒer èmbeꝛec / aprodoc== ==nalku̇l ⁊ nèmbeꝛiek== ==nèlku̇l.
tahat leʒ́èn tėnèked dičo̗ſeǵ a[_] egbè_ėuo̗[_] èlo̗t.	tahat leʒ́èn tėnèked dičo̗ſeǵ aʒ egbè_ėuo̗c èlo̗t.
ky madarak lakoz[_]ak uala | [_]z fewldewn,	ky madarak lakoznak uala | az fewldewn,
Es mi_vtan mcgkaꝛomlott[_]c== ==u[_]lna o̗tet,	Es mi_vtan mcgkaꝛomlottac== ==uolna o̗tet,
De [_]mbereket es azonhoko[_] es: megmar uala,	De embereket es azonhokot es: megmar uala,
Kicnᶜ o̗ mō[_]a:	Kicnᶜ o̗ mōda:
N[_]my ÿdewben,	Nemy ÿdewben,
kichèʒ iſtennᶜ bèʒ́ė[_]e lo̗t,	kichèʒ iſtennᶜ bèʒ́ėde lo̗t,
Amen	Amen
me[_]t vo̗tto̗ vala o̗tèt.	meꝛt vo̗tto̗ vala o̗tèt.
⁊[_]iᶜ megkèꝛèʒtelkeduen ⁊ imadkoʒuan megńilec meń[_]	⁊ iᶜ megkèꝛèʒtelkeduen ⁊ imadkoʒuan megńilec meń,
Peld[_] melle[_]igo̗n ńiluan_valo,	Pelda melle igo̗n ńiluan_valo,
hog vakon ʒ[_]u̇letet?	hog vakon ʒ́u̇letet?
⁊ toabba o̗_bèle n[_] meń!	⁊ toabba o̗_bèle ne meń!
Mit aieiton[_] meges tanocat?	Mit aieitonc meges tanocat?
⁊ kèꝛdec o̗tèt mōdu[_]:	⁊ kèꝛdec o̗tèt mōduā:
⁊ mōda[_]o̗nèkic:	⁊ mōda o̗nèkic:
D[_] ty a[_] fewldre terehetek az abrozt,	De ty az fewldre terehetek az abrozt,
Ne akaꝛia[_]oc kaꝛhoʒtatnotoc,	Ne akaꝛiatoc kaꝛhoʒtatnotoc,
E[_] a· keneꝛ,	Eʒ a· keneꝛ,
Az gonozok sÿrnak[_]	Az gonozok sÿrnak,
⁊ egèbekèt ſokakat[_]m[_]dnac== =[_]uala kaꝛomluan o̗tèt.	⁊ egèbekèt ſokakat mōdnac== ==uala kaꝛomluan o̗tèt.
nem e[_]ÿebeth bÿ-@@zonÿaual,	nem egÿebeth bÿ-@@zonÿaual,
hogý kyknek [_]mlekeze-@@thyth kegýes ze[_]elmel ewle[_]ýewk,	hogý kyknek emlekeze-@@thyth kegýes zerelmel ewlelýewk,
az to[_]uaÿh mel-@@letteh fẃguen[_]vallÿah o̗teth.	az toluaÿh mel-@@letteh fẃguen vallÿah o̗teth.
M[_]nda nekyk:	Monda nekyk:
⁊ [_]elʼ ièlenſeg leʒèn,	⁊ melʼ ièlenſeg leʒèn,
kezde (ele[_]en) az vaÿasok[_]alol eleuen veer ky_zarmaznÿ[_]	kezde (eleuen) az vaÿasokbalol eleuen veer ky_zarmaznÿ,
[_]udńamiert[_]az zent to̗redelmesseg az zent ǵonas es az keuest[_]̗nne [_]ent penitencia,	tudńamiert az zent to̗redelmesseg az zent ǵonas es az keuesto̗nne zent penitencia,
ènnèk[_]m nē to̗ttetèc.	ènnèkem nē to̗ttetèc.
Mykent' | wal[_] kezdethben, ee[_] ma, ees mýndenha, ees erek-@@kewl_[_][_]ekkee.	Mykent' | wala kezdethben, ees ma, ees mýndenha, ees erek-@@kewl_erekkee.
Et(z)czer	Et(z)czer
Ezt me[_]ertuen zent ffer[_][_]c legottan hama[_] yarasual frater Bernaldhoz fordola,	Ezt megertuen zent fferenc legottan hamar yarasual frater Bernaldhoz fordola,
kicnᶜ nīč pincèiec,[_]ſ[_]m čuꝛo̗c,	kicnᶜ nīč pincèiec, ſem čuꝛo̗c,
k[_]t èſko̗t mu̇ atʼancna[_], abrachamnac,	kit èſko̗t mu̇ atʼancnac, abrachamnac,
Es nē oluaſtatoc_ ė aʒ iraſt[_]	Es nē oluaſtatoc_ ė aʒ iraſt?
es meg_mu(ta)t[_]ttÿak.	es meg_mu(ta)tattÿak.
Alleluýa	Alleluýa
Es sonha ylye[_]tent nem tennÿ.	Es sonha ylyettent nem tennÿ.
ees | [_]eewseges ew_naͣla wal[_]saͣg,	ees | beewseges ew_naͣla waltsaͣg,
kÿ[_]h aÿanlah ze[_]th ÿanosnak: ÿelentuen,	kÿth aÿanlah zenth ÿanosnak: ÿelentuen,
m[_]g_ko̗to̗zuen l[_]zo̗n meńorzagba es,	meg_ko̗to̗zuen lezo̗n meńorzagba es,
⁊ mōda:	⁊ mōda:
⁊ èn ʒ́èꝛèt[_] o̗tèt,	⁊ èn ʒ́èꝛètē o̗tèt,
Fèlèlenᶜ aʒeꝛt a· ſido[_],	Fèlèlenᶜ aʒeꝛt a· ſidoc,
ènge[_]e[_] ke· nē mēdꝫha vallotoc.	èngemet ke· nē mēdꝫha vallotoc.
es hoǵ be_mentec volna[_][_]etuliaba,	es hoǵ be_mentec volna betuliaba,
hogÿ men[_]en ygeretek cr[_]s[_]ustol az zerzetnek lewtek,	hogÿ menden ygeretek cristustol az zerzetnek lewtek,
kiuel[_]embo̗r z'ol istenro̗l[_]es iduo̗ssegero̗l,	kiuel embo̗r z'ol istenro̗l es iduo̗ssegero̗l,
iſtèn iǵėiet halgatʼ[_]ʼa.	iſtèn iǵėiet halgatʼtʼa.
mōduā aʒocn[_]c:	mōduā aʒocnac:
p̄dicaluā mèneie[_]èt o̗nèk[_] to̗t== ==uolna iᶜ.	p̄dicaluā mèneiekèt o̗nèki to̗t== ==uolna iᶜ.
es monda Jud[_]th.	es monda Judith.
ki volt [_]phā o̗ m[_]̇uèlkedètebèn / ⁊ bèʒedebèn,	ki volt ꝓphā o̗ mu̇uèlkedètebèn / ⁊ bèʒedebèn,
Mō[_]a o̗nèkic iᶜ:	Mōda o̗nèkic iᶜ:
Fèlèluē ke[_] iᶜ mōda aʒocnac:	Fèlèluē ke· iᶜ mōda aʒocnac:
⁊ iol [_]egetec aʒocnac,	⁊ iol tegetec aʒocnac,
hogÿ czu[_]alkodnak uala,	hogÿ czudalkodnak uala,
Ihᶜ k[_]· o̗ taneituańi egbè_hiuan[_]monda:	Ihᶜ ke· o̗ taneituańi egbè_hiuan monda:
Eʒ iǵe[_]nem o̗ꝛdo̗ǵo̗t valloe,	Eʒ iǵe nem o̗ꝛdo̗ǵo̗t valloe,
⁊ a[_]koſſuc te[_]èked a· baꝛāt ènned?	⁊ alkoſſuc tenèked a· baꝛāt ènned?
⁊ toabba nē haggatoc o̗tèt[_]tenni valamit o̗ [_]t[_]tʼanac [_]uag o̗ ańńanac.	⁊ toabba nē haggatoc o̗tèt tenni valamit o̗ atʼtʼanac auag o̗ ańńanac.
Ki[_]enuen ke· a· leualtac / t[_]nalčot taꝛt[_]ac== ==uala o̗_èllènè,	Kimenuen ke· a· leualtac / tanalčot taꝛtnac== ==uala o̗_èllènè,
ez elʼeten[_]	ez elʼeten,
⁊ a· gèꝛmėkėkèt iuo̗ltuen a· templomban ⁊ mōduan:[_]Oſanna dauidnac fi[_], [_]eltatlankodana[_],	⁊ a· gèꝛmėkėkèt iuo̗ltuen a· templomban ⁊ mōduan: Oſanna dauidnac fia, meltatlankodanac,
mell[_]c tÿbennetec lo̗ttec,	mellèc tÿbennetec lo̗ttec,
Azer[_] ro rokony es baraty ewzue_[_][_]ewÿtewzuen holot nagÿ syralmra,	Azert ro rokony es baraty ewzue_gyewÿtewzuen holot nagÿ syralmra,
azaz v̇tet meg[_]o̗smeretibe,	azaz v̇tet meg_o̗smeretibe,
Eh[_]wzewketh beel_thewl-[_]@the yokwal.	Ehewzewketh beel_thewl-@@the yokwal.
a· geńėꝛ[_]̗ſeg_ ė,	a· geńėꝛo̗ſeg_ ė,
hog ad[_]anac o̗_nèki a· ʒ́o̗lo̗nèc gimo̗lč[_]bèn,	hog adnanac o̗_nèki a· ʒ́o̗lo̗nèc gimo̗lčėbèn,
azo[_]nac, kyk ott alnak uala.	azoknac, kyk ott alnak uala.
kÿ alnasagoth [_]eztek.	kÿ alnasagoth teztek.
⁊ nē [_]iʒ́tèc ènnèkem.	⁊ nē hiʒ́tèc ènnèkem.
ees zylzs · ystent eg[_]embe ees[_]embert,	ees zylzs · ystent egyembe ees embert,
m[_]ꝛt peldat attam tu̇nᶜtec,	meꝛt peldat attam tu̇nᶜtec,
[_] kèʒde megmoſni o̗ tanei[_]uańinac labait,	⁊ kèʒde megmoſni o̗ taneituańinac labait,
Men[_]èʒ ke· lo̗t,	Mendèʒ ke· lo̗t,
hogÿ menden mÿuel[_]edesseben e[_] dolgyban magat [_]endenestewl== ==foguan hozza ha[_]sonlana.	hogÿ menden mÿuelkedesseben es dolgyban magat mendenestewl== ==foguan hozza hassonlana.
⁊ lelec a· ʒ́[_]lgat,	⁊ lelec a· ʒ́olgat,
mẻt mèſt[_]ꝛ monga,	mẻt mèſteꝛ monga,
es nem az bẃlćheket[_],	es nem az bẃlćheketh,
Es mikėp[_]èn attac o̗[_]et a· papoc feiedèlmi / ⁊ mu̇ feiedèlm[_]nc halalnac kaꝛhoʒatʼtʼaꝛa[_]	Es mikėppèn attac o̗tet a· papoc feiedèlmi / ⁊ mu̇ feiedèlminc halalnac kaꝛhoʒatʼtʼaꝛa,
⁊ ko̗uèti uala o̗tèt nag ſokaſſ[_][_],	⁊ ko̗uèti uala o̗tèt nag ſokaſſaǵ,
⁊ vala eg nėminèmo̗ kol[_]os, [_]aʒar nèuo̗,	⁊ vala eg nėminèmo̗ koldos, Laʒar nèuo̗,
Monda[_]vr èn vꝛānac,	Monda vr èn vꝛānac,
hoʒiad idè[_]tè vẏaidat,	hoʒiad idè tè vẏaidat,
hog ki èl_aꝛo[_]na o̗tèt,	hog ki èl_aꝛolna o̗tèt,
Vr[_]nk es arra parančolta ezt,	Vronk es arra parančolta ezt,
Az gyermek uete e[_] zÿuebe zorgalmast ewte[_]t meg[_]kÿmlenÿ,	Az gyermek uete ew zÿuebe zorgalmast ewtett meg_kÿmlenÿ,
hog halgatnac i[_]tènnᶜ iǵėiėt,	hog halgatnac iſtènnᶜ iǵėiėt,
⁊ eg aʒoc ko̗ʒ[_]o̗l ninč fèlèdètbèn iſ[_]èn èlo̗t.	⁊ eg aʒoc ko̗ʒʒo̗l ninč fèlèdètbèn iſtèn èlo̗t.
[_] nem fogadac o̗tet,	⁊ nem fogadac o̗tet,
⁊ mōda:	⁊ mōda:
Mẻt [_]ruā vagon,	Mẻt iruā vagon,
hog lattaſſanac èmbeꝛec[_]o̗l.	hog lattaſſanac èmbeꝛecto̗l.
mind te[_]t zerent,	mind test zerent,
mert hoz embo̗rnec o[_]ro̗c zeǵo̗n[_] az binnec tetelen[_]c miatta.	mert hoz embo̗rnec o̗ro̗c zeǵo̗nt az binnec tetelenec miatta.
e[_] be_esec vele pocolba.	es be_esec vele pocolba.
Aʒẻt ⁊, melʼ[_]ʒu̇letic te_bèlo̗ll[_]d / ſcent,	Aʒẻt ⁊, melʼ ʒu̇letic te_bèlo̗lled / ſcent,
mind enne[_] ki_me[_]eso̗mbe mind az naǵ [_]ad ko̗zo̗t l[_]coztomba es onnet meg_tereso̗mbe,	mind ennet ki_meneso̗mbe mind az naǵ had ko̗zo̗t lacoztomba es onnet meg_tereso̗mbe,
[_]s az Ve[_] touaba kÿ nem futott,	Es az Ver touaba kÿ nem futott,
iſtènnèc.	iſtènnèc.
Mert l[_]ttÿah,	Mert lattÿah,
bozzos[_]gott zenuednÿ.	bozzosagott zenuednÿ.
Aldýaͣtok mynden [_]ssew ees harmat[_]wrat,	Aldýaͣtok mynden essew ees harmat wrat,
⁊ ot vala eg keʒ[_] meg_aʒ́ot [_]mbeꝛ.	⁊ ot vala eg keʒe meg_aʒ́ot èmbeꝛ.
be_tellÿesÿtte[_]	be_tellÿesÿtte.
kic [_]gènlo̗ec vattoc a· megfèieꝛeitet k[_]poꝛſockal,	kic egènlo̗ec vattoc a· megfèieꝛeitet kopoꝛſockal,
m[_]glē egèm,	miglē egèm,
meg_zoriac[_]	meg_zoriac,
hog tegè[_] aʒokat.	hog tegèm aʒokat.
My̋ athýank yste[_], Idwez== ==[_]egý maría.	My̋ athýank ysten, Idwez== ==legý maría.
mÿkoron lattna ew barattÿat[_]valamenye meg_haborotnak l[_][_]nÿ.	mÿkoron lattna ew barattÿat valamenye meg_haborotnak lennÿ.
mi[_]or aʒeꝛ[_] iut[_]anac uolna o̗_hoʒia a· ſamaritanoſoc,	micor aʒeꝛt iuttanac uolna o̗_hoʒia a· ſamaritanoſoc,
ý[_]galmaz ne-@@kenk.	ýrgalmaz ne-@@kenk.
⁊ hiu[_]tegedèt.	⁊ hiu tegedèt.
⁊ t[_]hat bo̗ito̗lnᶜ.	⁊ tahat bo̗ito̗lnᶜ.
Aʒeꝛt mikėnt egbèʒedic a· konk[_]l[_]ocat,	Aʒeꝛt mikėnt egbèʒedic a· konkolʼocat,
Aze[_]t felkel[_] evel beÿtfew zeredara vÿradolan,	Azert felkele evel beÿtfew zeredara vÿradolan,
⁊ [_]eǵ_holtanac.	⁊ meǵ_holtanac.
Manaſſes ke· ʒu̇le[_]Amont,	Manaſſes ke· ʒu̇le Amont,
⁊[_]mikor bo̗ito̗lt== ==uolna [_]eguèn napoc[_]an / ⁊ nèguen eẏecbèn,	⁊ mikor bo̗ito̗lt== ==uolna neguèn napocban / ⁊ nèguen eẏecbèn,
de vèti aʒt a· g[_]ꝛt[_]a_taꝛtoꝛa,	de vèti aʒt a· geꝛtʼa_taꝛtoꝛa,
miert az mi do[_]goncat hivo̗n [_]isel[_]d raguan neko̗nk embo̗r_hust,	miert az mi dolgoncat hivo̗n viseled raguan neko̗nk embo̗r_hust,
⁊ mōda:	⁊ mōda:
⁊ ne[_] io̗ a· fenèſſegrè,	⁊ nem io̗ a· fenèſſegrè,
vg mōdoc tu[_]nèctec,	vg mōdoc tu̇nèctec,
naǵǵal incab nem kel embo̗rnec elo̗tte zeǵo̗nleni meg_m[_]n[_]a[_]ia,	naǵǵal incab nem kel embo̗rnec elo̗tte zeǵo̗nleni meg_mondania,
gÿczerem ewte[_].	gÿczerem ewtet.
hog èluèʒie[_] eg te tagid ko̗ʒʒo[_]l,	hog èluèʒien eg te tagid ko̗ʒʒo̗l,
Wram halgasd[_]meg'.	Wram halgasd meg'.
[_]z elʼetennec semmit nem hazn[_]l,	ez elʼetennec semmit nem haznal,
meꝛt ig v[_]gon iruan ꝓpheta mia[_].	meꝛt ig vagon iruan ꝓpheta miat.
⁊ m̄ǵ_foꝛdoluan mōda o̗[_]èkic:	⁊ m̄ǵ_foꝛdoluan mōda o̗nèkic:
Es ad folÿo_vyzett es kutforrassokot ÿnn[_]to[_],	Es ad folÿo_vyzett es kutforrassokot ÿnnotok,
⁊ foǵaiual čikoꝛ[_]attatʼtʼa.	⁊ foǵaiual čikoꝛǵattatʼtʼa.
Mendenestewl fogua ze[_]ze[_]magat zent a[_]tyaua[_] bezellenÿ ew lelkenek yduesegerewl.	Mendenestewl fogua zerze magat zent attyaual bezellenÿ ew lelkenek yduesegerewl.
mý eelethewn[_], mý edessegewnk, ee[_] mý [_]emenyeͮnk ydwez legý.	mý eelethewnk, mý edessegewnk, ees mý remenyeͮnk ydwez legý.
hogÿ lelkesek kewzybe ystentewl [_]ewnert b[_]czattatnak ylyen halal[_]k,	hogÿ lelkesek kewzybe ystentewl bewnert boczattatnak ylyen halalok,
N[_]mdè o̗t v[_]ꝛèbèc adatnac eg fèl pėnʒèn_ ė?	Nemdè o̗t vèꝛèbèc adatnac eg fèl pėnʒèn_ ė?
ÿewue az ka[_]pura,	ÿewue az kappura,
Jobh embo̗rnec az v̇[_]neue,	Jobh embo̗rnec az v̇ neue,
hog ko̗[_]uèb le[_]èn Sodomaiac fo[_]ldo̗cnᶜ itėlet napiā,	hog ko̗nuèb leʒèn Sodomaiac fo̗ldo̗cnᶜ itėlet napiā,
⁊ mōda:	⁊ mōda:
Meꝛ[_] mendèn,	Meꝛt mendèn,
anne o̗rd[_]̗go̗t filedbe vezh.	anne o̗rdo̗go̗t filedbe vezh.
hon[_]ath [_]ÿ nem vakartat-@@hatÿk.	honnath kÿ nem vakartat-@@hatÿk.
es az tẃ gÿẃmo̗lćzo̗to̗k me[_]h_ma[_]aggÿon.	es az tẃ gÿẃmo̗lćzo̗to̗k megh_maraggÿon.
es az conscienciana[_] ferget meg_[_]̗lo̗d.	es az consciencianac ferget meg_o̗lo̗d.
be_rekez[_]o̗de[_] v̇ aǵas_hazaba,	be_rekezko̗dec v̇ aǵas_hazaba,
Ezenkepp[_]n valameneuel az teremteth alla[_] ko̗zel-[_]@ben[_]vagÿon ÿstenhez,	Ezenkeppen valameneuel az teremteth allat ko̗zel-@@ben vagÿon ÿstenhez,
tuduā meꝛt[_]vꝛ.	tuduā meꝛt vꝛ.
hog laʒ[_]ꝛt es meg_o̗lnec,	hog laʒaꝛt es meg_o̗lnec,
hogÿ ez [_]odog atty[_], zent [_]ferencz, el_teruen spolet[_]na new vewlgbelewl menne Romanÿolaba.	hogÿ ez bodog attya, zent fferencz, el_teruen spoletana new vewlgbelewl menne Romanÿolaba.
Leèſuen ke· a[_] ʒ́olga keꝛi uala o̗tèt [_]onduā:	Leèſuen ke· a· ʒ́olga keꝛi uala o̗tèt monduā:
Fèlèlenᶜ aʒ[_]ꝛt[_]a· lèualtac o̗nèkic:	Fèlèlenᶜ aʒeꝛt a· lèualtac o̗nèkic:
A· hatod ido̗to̗l foguā[_]k[_]· lo̗nᶜ ſètėtſegec mēd a· fo̗ldo[_]n kilèn[_]ed idèiglèn.	A· hatod ido̗to̗l foguā ke· lo̗nᶜ ſètėtſegec mēd a· fo̗ldo̗n kilènćed idèiglèn.
B[_]doghsagos zýz maría-@@nak thýzthessegebe[_]n.	Bodoghsagos zýz maría-@@nak thýzthessegebeen.
ki[_] megdeʒmalʼlʼatoc a·[_]mentat ⁊ a·[_]ꝛutat ⁊ mēden kapoʒ́tat,	kic megdeʒmalʼlʼatoc a· mentat ⁊ a· ꝛutat ⁊ mēden kapoʒ́tat,
⁊ igèn fel[_]menᶜ.	⁊ igèn felèmenᶜ.
O̗ fèlèlu[_] mōda:	O̗ fèlèluē mōda:
mignē m̄g_lelʼlʼè a[_]́t.	mignē m̄g_lelʼlʼè aʒ́t.
Vltèſſe[_]èc== ==lè a· nepèkèt!	Vltèſſetèc== ==lè a· nepèkèt!
holoth leiend[_]az tizta ǵonas.	holoth leiend az tizta ǵonas.
micoꝛ aʒ[_]t iʒom tu̇_uèletec vẏ[_]nnan iſtènnᶜ [_]ꝛʒ́agabā.	micoꝛ aʒ́t iʒom tu̇_uèletec vẏonnan iſtènnᶜ oꝛʒ́agabā.
⁊ iſtè̄ meǵ[_]en[_]ſeitètet o̗_bēnne.	⁊ iſtè̄ meǵfenèſeitètet o̗_bēnne.
Eʒec aʒ iǵėc[_]	Eʒec aʒ iǵėc,
[_] nē hagga vala,	⁊ nē hagga vala,
⁊ mėnto̗l na[_]ob.	⁊ mėnto̗l nagob.
Antiphona.	Antiphona.
[_] meguigaʒta o̗kèt.	⁊ meguigaʒta o̗kèt.
viuec o̗[_]et o̗ tanalčoc[_]a / mōduā:	viuec o̗tet o̗ tanalčocba / mōduā:
Latuā ke· a· leualt[_]	Latuā ke· a· leualt,
Es hoʒanac o̗_[_]èki ſikè[_]et ⁊ nemat,	Es hoʒanac o̗_nèki ſikètet ⁊ nemat,
meg_bočattattac neki[_]s[_]k binei,	meg_bočattattac neki sok binei,
hoǵ go[_]ozbac az ragalmaz[_]c az oruoknal es az tol[_]aioknal,	hoǵ gonozbac az ragalmazoc az oruoknal es az toluaioknal,
Kėlʼ fel,	Kėlʼ fel,
Kinec felele ez azzońi a[_]lat,	Kinec felele ez azzońi allat,
Atʼa, bu̇n[_]o̗ttèm meńbèn ⁊ te_èlo̗tted[_]	Atʼa, bu̇nho̗ttèm meńbèn ⁊ te_èlo̗tted,
az czud[_]tol yede[_]t Igen meg_epewltetek,	az czudatol yedett Igen meg_epewltetek,
Vram, [_]udom,	Vram, tudom,
hoǵ az vr_i[_]tent meg_ban[_]ottac v̇ bino̗knec mia[_]ta,	hoǵ az vr_istent meg_bantottac v̇ bino̗knec miatta,
ÿaÿgatnak,	ÿaÿgatnak,
es ki_v[_]zt,	es ki_vezt,
ees [_]w harmatýanak bel-@@sew har[_]atozasaawal beweý-@@-che[_]	ees ew harmatýanak bel-@@sew harmatozasaawal beweý-@@-che.
hog [_]iʒoń ꝓphā volna.	hog biʒoń ꝓphā volna.
ho[_] èl== ==ne tauoʒnec [_]̗_to̗llo̗c.	hog èl== ==ne tauoʒnec o̗_to̗llo̗c.
⁊ meǵ_aʒ́,	⁊ meǵ_aʒ́,
Mikor aʒeꝛt èuèʒtec volna huʒon_o̗[_][_]auag haꝛmi[_] lab fo̗ldèt,	Mikor aʒeꝛt èuèʒtec volna huʒon_o̗t auag haꝛmić lab fo̗ldèt,
h[_]gÿ meg_haboroltatot,	hogÿ meg_haboroltatot,
es hoǵ ez zent imadsag iste[_]nec[_]haragiatul oltalmazo [_]eǵo̗n,	es hoǵ ez zent imadsag istennec haragiatul oltalmazo leǵo̗n,
micoron az hallot gonossagot mas[_]ac mon[_]a,	micoron az hallot gonossagot masnac monǵa,
Antiphona	Antiphona
Zolhathlan[_]ees they_zopo gýermekeknek z[_]-@@ya[_]ol thekellel dýcheretheth the ellensegýd[_]rt[_],	Zolhathlan ees they_zopo gýermekeknek za-@@yabol thekellel dýcheretheth the ellensegýderth,
meg'_[_]eezewlth la[_]odalmath lelyen mý_bēnewnk.	meg'_keezewlth lakodalmath lelyen mý_bēnewnk.
k[_] lakozol men-@@nyekben.	ky lakozol men-@@nyekben.
holot zent ferencz lakozyk ual[_] az fark[_]sual.	holot zent ferencz lakozyk uala az farkasual.
Tu̇ ʒemt[_]c kė· bodogoc,	Tu̇ ʒemtec kė· bodogoc,
⁊ [_]̇ldo̗ʒ[_]ᶜ o̗ ſinagogaiocban [_]laꝛoluan / ⁊ o̗ꝛiʒètecbè vonuā.	⁊ v̇ldo̗ʒnᶜ o̗ ſinagogaiocban èlaꝛoluan / ⁊ o̗ꝛiʒètecbè vonuā.
⁊ ſokan go̗lekeʒe[_]ᶜ egbè,	⁊ ſokan go̗lekeʒenᶜ egbè,
leepýel k[_],	leepýel ky,
meg== ==annak felette aldot teste[_]t[_]vewk ottan.	meg== ==annak felette aldot testett vewk ottan.
igaʒacka teg[_]tèc o̗ o̗ſuèńit!	igaʒacka tegetèc o̗ o̗ſuèńit!
S nem tuggÿatok==[_]==e,	S nem tuggÿatok== ==e,
Es keu[_]ſſe[_]vaꝛtatuan vėpėnᶜ o̗_hoʒia,	Es keueſſe vaꝛtatuan vėpėnᶜ o̗_hoʒia,
hoghý megh thwd@@y[_][_] wtaͣlný gonozth: ees waͣlazth[_]ný yoth.	hoghý megh thwd@@yon wtaͣlný gonozth: ees waͣlazthaný yoth.
